lambda_nm,intensity,lambda_ref,intensity_ref,delta_lambda,lambda_nm_corr,delta2,lambda_nm_corr2,intensity_corr,N,S
306.71384,1007.666656494,,,,310.66939249999996,-3.9086233473301393,310.62246334733015,750.4156856761176,,
306.7197,1167.666656494,,,,310.67525249999994,-3.90850981183094,310.6282098118309,910.4156856761177,,
306.72559,1487.333312988,,,,310.68114249999996,-3.9083956950919827,310.633985695092,1230.0823421701175,,
306.73148,2821.333312988,,,,310.6870325,-3.9082815783530265,310.639761578353,2564.082342170118,,
306.73737,6331.666656494,,,,310.6929225,-3.9081674616140694,310.6455374616141,6074.415685676117,,
306.74323,7936.666656494,,,,310.6987825,-3.90805392611487,310.65128392611484,7679.415685676117,,
306.74911,5014.333312988,,,,310.7046624999999,-3.9079400031224996,310.6570500031225,4757.082342170118,,
306.755,2221.666656494,,,,310.71055249999995,-3.9078258863835424,310.66282588638353,1964.4156856761178,,
306.76086,884.0,,,,310.71641249999993,-3.907712350884343,310.66857235088435,626.7490291821176,,
306.76675,513.666656494,,,,310.72230249999996,-3.907598234145386,310.6743482341454,256.4156856761176,,
306.77264,390.333312988,,,,310.7281925,-3.9074841174064288,310.6801241174065,133.0823421701176,,
306.7785,348.666656494,,,,310.73405249999996,-3.9073705819072293,310.68587058190724,91.41568567611762,,
306.78439,379.333312988,,,,310.7399425,-3.907256465168273,310.6916464651682,122.08234217011761,,
306.79028,378.666656494,,,,310.7458325,-3.907142348429316,310.6974223484293,121.41568567611762,,
306.79614,425.0,,,,310.7516925,-3.9070288129301165,310.7031688129301,167.74902918211762,,
306.80203,552.0,,,,310.7575825,-3.9069146961911594,310.70894469619117,294.7490291821176,,
306.80792,803.333312988,,,,310.76347250000003,-3.9068005794522023,310.7147205794522,546.0823421701176,,
306.81378,1204.333312988,,,,310.7693325,-3.906687043953003,310.720467043953,947.0823421701176,,
306.81967,1729.666656494,,,,310.7752224999999,-3.9065729272140466,310.726242927214,1472.4156856761178,,
306.82556,2900.333312988,,,,310.78111249999995,-3.9064588104750895,310.7320188104751,2643.082342170118,,
306.83142,5552.333312988,,,,310.78697249999993,-3.90634527497589,310.73776527497586,5295.082342170118,,
306.83731,9253.666656494,,,,310.79286249999996,-3.906231158236933,310.74354115823695,8996.415685676118,,
306.8432,12074.666656494,,,,310.7987525,-3.906117041497976,310.749317041498,11817.415685676118,,
306.84906,9749.333312988,,,,310.80461249999996,-3.9060035059987763,310.7550635059988,9492.082342170117,,
306.85495,4668.333312988,,,,310.8105025,-3.905889389259821,310.7608393892598,4411.082342170118,,
306.86081,1812.0,,,,310.81636249999997,-3.9057758537606198,310.76658585376066,1554.7490291821177,,
306.8667,767.333312988,,,,310.8222525,-3.9056617370216644,310.77236173702164,510.0823421701176,,
306.87259,479.333312988,,,,310.8281425,-3.9055476202827073,310.77813762028273,222.0823421701176,,
306.87845,433.333312988,,,,310.8340025,-3.905434084783508,310.7838840847835,176.0823421701176,,
306.88434,385.333312988,,,,310.8398925,-3.9053199680445507,310.78965996804453,128.0823421701176,,
306.89023,350.333312988,,,,310.8457824999999,-3.9052058513055945,310.79543585130557,93.08234217011761,,
306.89609,331.333312988,,,,310.8516425,-3.905092315806394,310.8011823158064,74.08234217011761,,
306.90198,335.666656494,,,,310.85753249999993,-3.904978199067438,310.8069581990674,78.41568567611762,,
306.90784,319.333312988,,,,310.86339250000003,-3.9048646635682376,310.81270466356824,62.08234217011761,,
306.91373,330.666656494,,,,310.86928249999994,-3.9047505468292814,310.8184805468293,73.41568567611762,,
306.91959,307.666656494,,,,310.87514250000004,-3.904637011330081,310.8242270113301,50.41568567611762,,
306.92548,320.333312988,,,,310.88103249999995,-3.904522894591125,310.83000289459113,63.08234217011761,,
306.93137,314.0,,,,310.88692249999997,-3.9044087778521677,310.83577877785217,56.749029182117624,,
306.93723,330.666656494,,,,310.89278249999995,-3.904295242352968,310.841525242353,73.41568567611762,,
306.94312,303.666656494,,,,310.8986725,-3.904181125614011,310.847301125614,46.41568567611762,,
306.94897,314.333312988,,,,310.9045225,-3.9040677838613984,310.8530377838614,57.08234217011761,,
306.95486,316.0,,,,310.9104125,-3.9039536671224413,310.85881366712243,58.749029182117624,,
306.96072,315.333312988,,,,310.9162725,-3.903840131623242,310.86456013162325,58.08234217011761,,
306.96661,294.666656494,,,,310.9221625,-3.9037260148842847,310.8703360148843,37.41568567611762,,
306.97247,303.333312988,,,,310.9280225,-3.9036124793850853,310.87608247938505,46.08234217011761,,
306.97836,313.666656494,,,,310.9339125,-3.903498362646128,310.88185836264614,56.41568567611762,,
306.98425,312.666656494,,,,310.9398024999999,-3.903384245907172,310.8876342459071,55.41568567611762,,
306.99011,320.666656494,,,,310.9456625,-3.9032707104079716,310.893380710408,63.41568567611762,,
306.996,371.666656494,,,,310.95155249999993,-3.9031565936690154,310.899156593669,114.41568567611762,,
307.00186,385.0,,,,310.95741250000003,-3.903043058169815,310.90490305816985,127.74902918211762,,
307.00775,400.0,,,,310.96330249999994,-3.902928941430859,310.91067894143083,142.74902918211762,,
307.01361,507.666656494,,,,310.96916250000004,-3.9028154059316584,310.9164254059317,250.41568567611762,,
307.0195,843.0,,,,310.97505249999995,-3.902701289192702,310.9222012891927,585.7490291821176,,
307.02536,1111.666656494,,,,310.98091249999993,-3.9025877536935027,310.9279477536935,854.4156856761177,,
307.03125,948.0,,,,310.98680249999995,-3.9024736369545456,310.93372363695454,690.7490291821176,,
307.03711,584.0,,,,310.99266249999994,-3.902360101455346,310.93947010145536,326.7490291821176,,
307.043,401.0,,,,310.99855249999996,-3.902245984716389,310.9452459847164,143.74902918211762,,
307.04886,340.0,,,,311.00441249999994,-3.9021324492171896,310.95099244921715,82.74902918211762,,
307.05475,311.333312988,,,,311.01030249999997,-3.9020183324782325,310.95676833247825,54.08234217011761,,
307.06061,301.666656494,,,,311.01616249999995,-3.901904796979033,310.962514796979,44.41568567611762,,
307.0665,307.0,,,,311.0220525,-3.901790680240076,310.9682906802401,49.749029182117624,,
307.07236,305.333312988,,,,311.02791249999996,-3.9016771447408765,310.97403714474086,48.08234217011761,,
307.07825,317.0,,,,311.0338025,-3.9015630280019193,310.97981302800196,59.749029182117624,,
307.08411,344.0,,,,311.03966249999996,-3.90144949250272,310.9855594925027,86.74902918211762,,
307.08997,336.666656494,,,,311.04552249999995,-3.9013359570035204,310.99130595700353,79.41568567611762,,
307.09586,371.666656494,,,,311.05141249999997,-3.9012218402645633,310.99708184026457,114.41568567611762,,
307.10172,409.333312988,,,,311.05727249999995,-3.901108304765364,311.0028283047654,152.0823421701176,,
307.1076,635.333312988,,,,311.0631525,-3.9009943817729935,311.008594381773,378.0823421701176,,
307.11346,1004.333312988,,,,311.0690125,-3.900880846273794,311.0143408462738,747.0823421701176,,
307.11935,1023.333312988,,,,311.0749025,-3.900766729534837,311.02011672953483,766.0823421701176,,
307.12521,679.666656494,,,,311.0807625,-3.9006531940356375,311.0258631940356,422.4156856761176,,
307.1311,410.0,,,,311.0866525,-3.9005390772966804,311.0316390772967,152.74902918211762,,
307.13696,352.333312988,,,,311.0925125,-3.900425541797481,311.03738554179745,95.08234217011761,,
307.14282,354.0,,,,311.0983725,-3.9003120062982815,311.04313200629826,96.74902918211762,,
307.14871,313.333312988,,,,311.1042625,-3.9001978895593243,311.0489078895593,56.08234217011761,,
307.15457,300.666656494,,,,311.1101225,-3.900084354060125,311.0546543540601,43.41568567611762,,
307.16046,267.0,,,,311.1160125,-3.8999702373211678,311.06043023732116,9.749029182117624,,
307.16632,291.0,,,,311.1218725,-3.8998567018219683,311.066176701822,33.749029182117624,,
307.17218,290.333312988,,,,311.1277325,-3.899743166322768,311.0719231663228,33.08234217011761,,
307.17807,267.666656494,,,,311.1336225,-3.8996290495838117,311.0776990495838,10.415685676117619,,
307.18393,283.0,,,,311.1394825,-3.8995155140846123,311.0834455140846,25.749029182117624,,
307.18982,250.666656494,,,,311.1453725,-3.899401397345655,311.0892213973456,-6.584314323882381,,
307.19568,297.333312988,,,,311.1512325,-3.8992878618464557,311.09496786184644,40.08234217011761,,
307.20154,298.666656494,,,,311.1570925,-3.8991743263472554,311.10071432634726,41.41568567611762,,
307.20743,283.333312988,,,,311.1629825,-3.899060209608299,311.1064902096083,26.082342170117613,,
307.21329,301.0,,,,311.1688425,-3.8989466741090997,311.11223667410906,43.749029182117624,,
307.21918,295.0,,,,311.1747325,-3.8988325573701426,311.11801255737015,37.749029182117624,,
307.22504,293.0,,,,311.1805925,-3.898719021870944,311.1237590218709,35.749029182117624,,
307.2309,305.0,,,,311.1864525,-3.8986054863717428,311.1295054863718,47.749029182117624,,
307.23679,294.666656494,,,,311.1923425,-3.8984913696327874,311.13528136963276,37.41568567611762,,
307.24265,295.0,,,,311.1982025,-3.898377834133586,311.14102783413364,37.749029182117624,,
307.2485,279.0,,,,311.2040525,-3.8982644923809735,311.14676449238095,21.749029182117624,,
307.25439,307.333312988,,,,311.2099425,-3.8981503756420164,311.152540375642,50.08234217011761,,
307.26025,327.0,,,,311.2158025,-3.898036840142817,311.1582868401428,69.74902918211762,,
307.26611,371.0,,,,311.2216625,-3.8979233046436166,311.1640333046436,113.74902918211762,,
307.272,497.333312988,,,,311.2275525,-3.8978091879046604,311.16980918790466,240.0823421701176,,
307.27786,711.333312988,,,,311.2334125,-3.897695652405461,311.1755556524054,454.0823421701176,,
307.28372,1010.333312988,,,,311.23927249999997,-3.8975821169062606,311.1813021169063,753.0823421701176,,
307.28961,1481.666656494,,,,311.2451625,-3.8974680001673043,311.1870780001673,1224.4156856761178,,
307.29547,2626.333312988,,,,311.2510225,-3.897354464668104,311.19282446466815,2369.082342170118,,
307.30133,5158.333312988,,,,311.25688249999996,-3.8972409291689045,311.1985709291689,4901.082342170118,,
307.30722,7851.0,,,,311.2627725,-3.8971268124299483,311.20434681242995,7593.749029182118,,
307.31308,8763.666656494,,,,311.26863249999997,-3.897013276930748,311.21009327693076,8506.415685676118,,
307.31894,7080.0,,,,311.27449249999995,-3.8968997414315485,311.2158397414315,6822.749029182118,,
307.3248,3554.333312988,,,,311.28035249999994,-3.896786205932349,311.22158620593234,3297.082342170118,,
307.33069,1464.333312988,,,,311.28624249999996,-3.896672089193392,311.2273620891934,1207.0823421701175,,
307.33655,640.666656494,,,,311.29210249999994,-3.8965585536941925,311.2331085536942,383.4156856761176,,
307.34241,437.333312988,,,,311.2979624999999,-3.896445018194993,311.23885501819495,180.0823421701176,,
307.3483,356.666656494,,,,311.30385249999995,-3.896330901456036,311.24463090145605,99.41568567611762,,
307.35416,341.666656494,,,,311.30971249999993,-3.8962173659568364,311.2503773659568,84.41568567611762,,
307.36002,326.333312988,,,,311.31557250000003,-3.896103830457636,311.2561238304577,69.08234217011761,,
307.36588,369.333312988,,,,311.3214325,-3.8959902949584366,311.26187029495844,112.08234217011761,,
307.37177,386.666656494,,,,311.32732250000004,-3.8958761782194795,311.2676461782195,129.41568567611762,,
307.37762,502.333312988,,,,311.33317249999993,-3.895762836466867,311.27338283646685,245.0823421701176,,
307.38348,574.333312988,,,,311.33903250000003,-3.8956493009676665,311.27912930096767,317.0823421701176,,
307.38934,696.0,,,,311.3448925,-3.895535765468467,311.2848757654685,438.7490291821176,,
307.39523,1151.0,,,,311.35078250000004,-3.89542164872951,311.2906516487295,893.7490291821176,,
307.40109,2402.666656494,,,,311.3566425,-3.8953081132303105,311.29639811323034,2145.415685676118,,
307.40695,3388.666656494,,,,311.3625025,-3.895194577731111,311.3021445777311,3131.415685676118,,
307.41281,2645.666656494,,,,311.3683625,-3.8950810422319115,311.3078910422319,2388.415685676118,,
307.4187,1353.666656494,,,,311.3742525,-3.8949669254929544,311.31366692549295,1096.4156856761178,,
307.42456,796.0,,,,311.3801125,-3.894853389993755,311.3194133899937,538.7490291821176,,
307.43042,915.0,,,,311.3859725,-3.8947398544945546,311.3251598544946,657.7490291821176,,
307.43628,1095.333312988,,,,311.39183249999996,-3.894626318995355,311.33090631899535,838.0823421701176,,
307.44214,858.333312988,,,,311.39769249999995,-3.8945127834961557,311.33665278349616,601.0823421701176,,
307.44803,544.666656494,,,,311.40358249999997,-3.8943986667571986,311.3424286667572,287.4156856761176,,
307.45389,356.666656494,,,,311.40944249999995,-3.894285131257999,311.348175131258,99.41568567611762,,
307.45975,325.666656494,,,,311.41530249999994,-3.8941715957587997,311.3539215957588,68.41568567611762,,
307.46561,279.666656494,,,,311.42116250000004,-3.8940580602595993,311.35966806025965,22.41568567611762,,
307.47147,275.666656494,,,,311.4270225,-3.8939445247604,311.3654145247604,18.41568567611762,,
307.47736,262.333312988,,,,311.43291249999993,-3.8938304080214436,311.37119040802145,5.082342170117613,,
307.48322,285.666656494,,,,311.4387725,-3.8937168725222433,311.37693687252226,28.41568567611762,,
307.48907,273.333312988,,,,311.44462250000004,-3.893603530769629,311.38267353076964,16.082342170117613,,
307.49493,263.333312988,,,,311.4504825,-3.8934899952704294,311.38841999527045,6.082342170117613,,
307.50079,257.0,,,,311.4563425,-3.89337645977123,311.3941664597712,-0.25097081788237574,,
307.50665,262.0,,,,311.4622025,-3.8932629242720305,311.39991292427203,4.749029182117624,,
307.51254,276.0,,,,311.4680925,-3.8931488075330734,311.40568880753307,18.749029182117624,,
307.5184,275.666656494,,,,311.4739525,-3.893035272033874,311.4114352720339,18.41568567611762,,
307.52426,265.666656494,,,,311.4798125,-3.8929217365346735,311.4171817365347,8.415685676117619,,
307.53012,298.0,,,,311.48567249999996,-3.892808201035474,311.42292820103546,40.749029182117624,,
307.53598,285.333312988,,,,311.49153249999995,-3.8926946655362746,311.4286746655363,28.082342170117613,,
307.54184,293.0,,,,311.49739249999993,-3.892581130037075,311.43442113003704,35.749029182117624,,
307.5477,289.0,,,,311.50325250000003,-3.892467594537875,311.4401675945379,31.749029182117624,,
307.55359,370.333312988,,,,311.50914249999994,-3.8923534777989186,311.4459434777989,113.08234217011761,,
307.55945,376.0,,,,311.51500250000004,-3.8922399422997183,311.45168994229977,118.74902918211762,,
307.56531,411.333312988,,,,311.5208625,-3.892126406800519,311.4574364068005,154.0823421701176,,
307.57117,596.0,,,,311.5267225,-3.8920128713013193,311.46318287130134,338.7490291821176,,
307.57703,869.666656494,,,,311.5325825,-3.89189933580212,311.4689293358021,612.4156856761176,,
307.58289,879.0,,,,311.5384425,-3.8917858003029195,311.4746758003029,621.7490291821176,,
307.58875,560.666656494,,,,311.54430249999996,-3.89167226480372,311.48042226480374,303.4156856761176,,
307.5946,392.666656494,,,,311.55015249999997,-3.8915589230511065,311.4861589230511,135.41568567611762,,
307.60046,293.333312988,,,,311.55601249999995,-3.891445387551907,311.4919053875519,36.08234217011761,,
307.60635,292.0,,,,311.5619025,-3.89133127081295,311.49768127081296,34.749029182117624,,
307.61221,266.0,,,,311.56776249999996,-3.8912177353137505,311.5034277353138,8.749029182117624,,
307.61807,262.333312988,,,,311.57362249999994,-3.891104199814551,311.50917419981454,5.082342170117613,,
307.62393,239.666656494,,,,311.5794824999999,-3.8909906643153516,311.5149206643153,-17.58431432388238,,
307.62979,261.0,,,,311.5853425,-3.890877128816151,311.52066712881617,3.7490291821176243,,
307.63565,262.333312988,,,,311.5912025,-3.8907635933169518,311.52641359331693,5.082342170117613,,
307.64151,260.666656494,,,,311.5970625,-3.8906500578177523,311.53216005781775,3.4156856761176186,,
307.64737,263.0,,,,311.6029225,-3.890536522318552,311.53790652231856,5.749029182117624,,
307.65323,240.333312988,,,,311.60878249999996,-3.8904229868193525,311.5436529868194,-16.917657829882387,,
307.65909,266.666656494,,,,311.61464249999995,-3.890309451320153,311.54939945132014,9.415685676117619,,
307.66495,276.333312988,,,,311.62050249999993,-3.8901959158209536,311.55514591582096,19.082342170117613,,
307.67081,269.0,,,,311.6263625,-3.8900823803217532,311.5608923803218,11.749029182117624,,
307.67667,304.0,,,,311.6322225,-3.889968844822554,311.56663884482253,46.749029182117624,,
307.68253,272.0,,,,311.6380825,-3.8898553093233543,311.57238530932335,14.749029182117624,,
307.68839,293.333312988,,,,311.6439425,-3.889741773824154,311.57813177382417,36.08234217011761,,
307.69424,280.0,,,,311.6497925,-3.8896284320715404,311.58386843207154,22.749029182117624,,
307.7001,270.0,,,,311.6556525,-3.88951489657234,311.58961489657236,12.749029182117624,,
307.70596,286.0,,,,311.66151249999996,-3.8894013610731406,311.5953613610732,28.749029182117624,,
307.71182,265.333312988,,,,311.66737249999994,-3.889287825573941,311.60110782557393,8.082342170117613,,
