Frame,Point_0_x,Point_0_y,Point_1_x,Point_1_y,Point_2_x,Point_2_y,Point_3_x,Point_3_y,Point_4_x,Point_4_y,Point_5_x,Point_5_y,Point_6_x,Point_6_y,Point_7_x,Point_7_y,Point_8_x,Point_8_y,Point_9_x,Point_9_y,Point_10_x,Point_10_y,Point_11_x,Point_11_y,Point_12_x,Point_12_y,Point_13_x,Point_13_y,Point_14_x,Point_14_y,Point_15_x,Point_15_y,Point_16_x,Point_16_y,Point_17_x,Point_17_y,Point_18_x,Point_18_y,Point_19_x,Point_19_y,Point_20_x,Point_20_y,Point_21_x,Point_21_y,Point_22_x,Point_22_y,Point_23_x,Point_23_y,Point_24_x,Point_24_y,Point_25_x,Point_25_y,Point_26_x,Point_26_y,Point_27_x,Point_27_y,Point_28_x,Point_28_y,Point_29_x,Point_29_y,Point_30_x,Point_30_y,Point_31_x,Point_31_y,Point_32_x,Point_32_y,Point_33_x,Point_33_y,Point_34_x,Point_34_y,Point_35_x,Point_35_y,Point_36_x,Point_36_y,Point_37_x,Point_37_y,Point_38_x,Point_38_y,Point_39_x,Point_39_y,Point_40_x,Point_40_y,Point_41_x,Point_41_y,Point_42_x,Point_42_y,Point_43_x,Point_43_y,Point_44_x,Point_44_y,Point_45_x,Point_45_y,Point_46_x,Point_46_y,Point_47_x,Point_47_y,Point_48_x,Point_48_y,Point_49_x,Point_49_y,Point_50_x,Point_50_y,Point_51_x,Point_51_y,Point_52_x,Point_52_y,Point_53_x,Point_53_y,Point_54_x,Point_54_y,Point_55_x,Point_55_y,Point_56_x,Point_56_y,Point_57_x,Point_57_y,Point_58_x,Point_58_y,Point_59_x,Point_59_y,Point_60_x,Point_60_y,Point_61_x,Point_61_y,Point_62_x,Point_62_y,Point_63_x,Point_63_y,Point_64_x,Point_64_y,Point_65_x,Point_65_y,Point_66_x,Point_66_y,Point_67_x,Point_67_y,Point_68_x,Point_68_y,Point_69_x,Point_69_y,Point_70_x,Point_70_y,Point_71_x,Point_71_y,Point_72_x,Point_72_y,Point_73_x,Point_73_y,Point_74_x,Point_74_y,Point_75_x,Point_75_y,Point_76_x,Point_76_y,Point_77_x,Point_77_y,Point_78_x,Point_78_y,Point_79_x,Point_79_y,Point_80_x,Point_80_y,Point_81_x,Point_81_y,Point_82_x,Point_82_y,Point_83_x,Point_83_y,Point_84_x,Point_84_y,Point_85_x,Point_85_y,Point_86_x,Point_86_y,Point_87_x,Point_87_y,Point_88_x,Point_88_y,Point_89_x,Point_89_y,Point_90_x,Point_90_y,Point_91_x,Point_91_y,Point_92_x,Point_92_y,Point_93_x,Point_93_y,Point_94_x,Point_94_y,Point_95_x,Point_95_y,Point_96_x,Point_96_y,Point_97_x,Point_97_y,Point_98_x,Point_98_y,Point_99_x,Point_99_y,Point_100_x,Point_100_y,Point_101_x,Point_101_y,Point_102_x,Point_102_y,Point_103_x,Point_103_y,Point_104_x,Point_104_y,Point_105_x,Point_105_y,Point_106_x,Point_106_y,Point_107_x,Point_107_y,Point_108_x,Point_108_y,Point_109_x,Point_109_y,Point_110_x,Point_110_y,Point_111_x,Point_111_y,Point_112_x,Point_112_y,Point_113_x,Point_113_y,Point_114_x,Point_114_y,Point_115_x,Point_115_y,Point_116_x,Point_116_y,Point_117_x,Point_117_y,Point_118_x,Point_118_y,Point_119_x,Point_119_y,Point_120_x,Point_120_y,Point_121_x,Point_121_y,Point_122_x,Point_122_y,Point_123_x,Point_123_y
394,,,421.1203003,1099.316406,1300.050659,1066.911987,118.4006042,969.630127,202.7236633,650.2859497,142.7893372,978.6781006,,,,,244.585434,1122.468018,,,1706.952148,738.0197754,,,,,1428.950317,212.0606995,592.1577759,1206.492065,1091.757568,856.7984619,,,1744.812622,542.9488525,1008.637878,1234.318359,1395.808716,987.96698,1625.517456,669.4545898,,,1626.949219,1367.376953,,,,,1114.32251,1188.099609,56.84959412,1245.526489,1635.131592,468.2799683,,,520.7142334,1281.504028,592.5336914,1288.017334,,,,,,,418.4979858,1100.762939,,,,,,,436.6249695,386.6359863,541.4640503,1205.854004,,,,,,,21.94646263,360.5275879,789.5045166,1085.78894,29.46985245,889.4518433,1273.108398,607.5707397,1848.144043,335.0956421,1474.391357,149.0516205,367.5434265,309.7749939,317.9237061,804.1917725,1278.630615,725.5407104,1636.989258,1320.879028,,,,,,,,,,,1279.669678,1279.537354,1484.98938,833.2520752,1762.587158,959.1634521,173.5623779,1354.615723,58.10170746,329.9844971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,,421.2328491,1099.571777,1300.223267,1066.7323,118.4347229,969.5421753,202.9418945,649.2620239,142.4750671,978.7085571,,,,,245.1747894,1122.387451,,,1707.855347,738.1504517,,,,,1429.019043,212.0453949,592.4069824,1206.696533,1091.777222,856.6031494,,,1745.439087,542.8859253,1008.872559,1234.424805,1397.45166,988.147522,1625.529785,669.2995605,,,1627.145386,1367.577271,,,,,1114.502441,1188.17627,57.20830917,1246.316528,1635.021973,469.0300598,,,520.8137817,1280.980225,591.9621582,1287.723022,,,,,,,418.0219116,1098.870361,,,,,,,436.2704773,386.4953613,541.6326294,1205.777222,,,,,,,22.10725403,360.5730591,790.7215576,1086.853394,29.7292881,889.2223511,1273.462524,607.5739746,1847.751343,337.1746826,1473.806152,148.7358093,367.8744507,309.6750793,317.9972534,804.1754761,1278.082153,725.7471924,1637.14624,1321.102783,,,,,,,,,,,1280.304077,1279.58606,1484.500977,832.6148071,1763.695068,960.5460815,173.5643005,1356.771851,57.8878212,330.0666504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,420.9854431,1104.948975,1299.858765,1066.377075,118.2980042,969.4714966,202.7191925,649.8778076,143.026123,978.6624146,,,,,241.0564117,1126.052124,,,1703.473022,736.5298462,,,,,1429.204224,212.0205688,591.2107544,1205.859619,1091.774902,856.5482178,,,1744.291992,543.3631592,1008.949463,1233.894897,1401.189697,986.6807251,1625.531738,669.3359375,,,1627.78833,1368,,,,,1114.130859,1188.169922,57.80675125,1246.436035,1635.675049,469.3017273,,,517.7087402,1283.980469,595.4974976,1287.827881,,,,,,,418.3014221,1105.805542,,,,,,,436.0273438,386.7676697,541.3012085,1205.176392,,,,,,,22.14894104,360.4889832,791.5057373,1085.767334,25.83489227,890.8031006,1273.15686,607.3950806,1849.698853,338.4453125,1473.951782,148.3369904,368.1460571,310.0574036,317.5638123,804.2062378,1279.463745,725.6196289,1636.826782,1320.755493,,,,,,,,,,,1280.478516,1279.907227,1480.800659,836.3357544,1762.932861,963.0952759,173.9964752,1357.046631,57.07911682,331.4003601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,421.7287292,1105.750366,1300.463501,1066.90564,118.2327652,969.7362671,202.9728699,649.1496582,142.769455,978.1896362,,,,,241.1346741,1126.017578,,,1702.775757,735.1786499,,,,,1429.270508,211.9868622,591.5530396,1206.263672,1091.94165,856.6990967,,,1745.135132,542.3510742,1008.209717,1239.49585,1403.032959,986.7445068,1625.430054,669.6188965,,,1627.227295,1368.035767,,,,,1114.474609,1187.993042,57.79246902,1246.369019,1635.53064,469.2254944,,,518.727356,1283.502319,594.6365967,1287.963013,,,,,,,419.9606018,1107.881714,,,,,,,436.0568542,386.8128052,542.2631226,1205.262207,,,,,,,21.41811752,360.8108826,795.6141357,1084.946289,26.1581955,890.6674805,1270.902954,595.6802979,1850.373657,339.6534729,1474.94397,146.1733704,368.2754517,310.7879639,317.2830811,804.2851563,1279.194092,725.335083,1636.682251,1321.050781,,,,,,,,,,,1278.993164,1279.223633,1481.023682,836.2908936,1761.630249,968.7441406,172.7325287,1357.986084,56.87563705,330.8854675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,423.8532715,1106.82312,1301.037598,1066.413452,118.367485,969.8513794,202.8023529,649.1512451,142.6533966,979.8059692,,,,,241.0247498,1125.997559,,,1702.874512,735.967041,,,,,1429.623047,211.9930725,591.6593018,1206.249268,1091.824951,856.6228638,,,1745.775757,542.4611816,1008.151855,1239.702026,1403.752686,989.4489746,1625.295654,669.611145,,,1627.677368,1367.938965,,,,,1114.599731,1188.120239,57.81591034,1246.398438,1635.983887,469.1994629,,,518.5797119,1283.762207,594.3743896,1287.747803,,,,,,,421.2589722,1108.529175,,,,,,,436.0107117,386.7602234,542.3966675,1204.892212,,,,,,,21.56144714,360.9920959,797.0214844,1083.261353,27.27467537,890.5845337,1269.869019,601.0091553,1851.101074,340.703064,1475.390869,145.6049194,367.7672424,312.9300537,317.105011,803.9769897,1279.493896,725.4293213,1636.84729,1321.054443,,,,,,,,,,,1281.921265,1281.138306,1480.920288,836.4368286,1762.931519,970.4235229,173.0198517,1358.361816,57.34668732,331.2658081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,421.7477417,1105.792236,1301.226318,1066.421997,118.3172073,969.7981567,202.7943268,649.8612671,143.0327606,979.2071533,,,,,240.9515839,1125.99939,,,1702.924438,735.7848511,,,,,1429.338867,211.9875031,591.4129639,1205.813843,1091.730591,856.6402588,,,1745.71814,542.7122803,1007.955933,1239.749023,1401.608276,993.5054932,1625.220703,669.7183838,,,1627.085938,1368.194336,,,,,1114.443481,1188.188599,58.34210205,1246.084229,1636.065796,468.8990173,,,518.585083,1283.744507,595.3095093,1287.700073,,,,,,,420.3756714,1107.657715,,,,,,,436.3292236,387.058197,542.0285034,1205.214844,,,,,,,21.31796455,361.1142578,797.7377319,1078.722656,30.37223244,890.9991455,1269.357666,599.8591309,1850.90979,340.7647095,1476.978027,145.8292847,369.2419739,318.5766907,317.0298767,803.7572021,1280.259155,725.2926636,1636.944458,1321.449829,,,,,,,,,,,1282.407837,1281.551636,1481.322021,836.5942383,1759.898926,976.8929443,176.285675,1357.283203,57.74671173,331.4649353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,422.3319092,1105.369507,1306.843506,1067.604736,118.2752914,969.9569702,202.9666595,649.2424927,143.2846832,979.1525269,,,,,241.0762939,1125.985962,,,1702.697754,735.7553711,,,,,1429.969238,211.9066925,591.2758789,1206.293579,1092.010376,856.5892944,,,1749.628418,538.4475708,1008.221252,1240.967529,1402.805298,993.7736816,1624.981323,669.9814453,,,1627.393188,1367.859497,,,,,1114.885864,1188.578613,58.01075745,1245.550049,1636.314697,469.059967,,,521.1192017,1282.744751,592.1235962,1286.576904,,,,,,,420.8981628,1106.911865,,,,,,,436.4675293,386.8875427,547.6477661,1206.002563,,,,,,,20.53226852,360.2582092,800.8416138,1075.273071,39.83093262,892.9674683,1271.567871,582.2285156,1853.218262,338.4615173,1480.077393,142.9631958,369.8612671,317.2572937,316.6525879,803.2914429,1279.968262,725.4176025,1637.214355,1321.417725,,,,,,,,,,,1282.68396,1281.434082,1481.247192,836.956543,1760.239502,978.5540771,180.0877991,1361.745972,56.69272995,331.6216125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,418.7637024,1108.363525,1306.560425,1067.575317,118.3159332,969.8167114,202.6508942,649.1934204,143.5636902,978.1120605,,,,,241.0869751,1125.807739,,,1702.382568,735.7509155,,,,,1429.927368,211.8478699,591.206543,1206.31543,1091.815796,856.9406738,,,1750.115356,538.6035156,1008.287842,1240.987061,1402.362915,998.6512451,1625.043823,670.1119385,,,1627.585083,1367.795166,,,,,1114.933838,1188.846924,57.53782272,1245.160522,1636.983643,469.0650635,,,521.5475464,1282.293091,592.8733521,1286.373169,,,,,,,417.9498901,1113.733276,,,,,,,436.6607056,386.7723694,547.8102417,1206.388916,,,,,,,20.72891235,360.454834,800.7686768,1073.889893,40.36777115,892.8425903,1274.856445,581.5025635,1852.599365,336.935791,1477.233887,145.1367493,370.5341187,315.5574646,317.0316162,803.2366333,1280.167847,725.5698242,1637.422974,1321.440552,,,,,,,,,,,1284.164185,1282.472168,1481.151855,836.6436157,1759.997925,980.8762817,180.5989838,1362.446045,57.2281189,331.8205566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,418.2793274,1105.936768,1306.577515,1067.086792,118.5566177,969.6624146,202.8298492,649.2357788,143.352066,978.0632935,,,,,241.1714783,1125.75769,,,1702.030518,735.6224365,,,,,1429.609741,211.8640137,591.2930298,1206.131226,1091.915649,856.6774292,,,1750.333252,537.9472046,1007.440796,1240.955322,1400.5,997.7468262,1624.752808,669.703064,,,1627.34021,1367.830566,,,,,1114.471924,1188.048218,57.06761932,1244.880859,1636.956787,469.2584229,,,520.791687,1282.196533,593.1878052,1286.623779,,,,,,,417.6123352,1114.897461,,,,,,,436.947998,386.9465027,547.5977173,1206.352783,,,,,,,20.79528999,359.8847351,801.8482666,1067.392334,42.40584564,892.5014648,1279.33252,575.9553833,1857.597046,329.2552795,1478.753784,146.0704346,370.3586121,315.5997009,316.5387573,803.3660278,1279.870117,725.5229492,1637.186279,1321.498047,,,,,,,,,,,1284.608154,1283.284058,1480.983032,836.2706299,1758.811157,980.9223633,180.7393341,1362.457764,54.52860641,331.5908508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,416.5043335,1109.11731,1307.412842,1066.713745,118.3280411,969.6387329,202.5589447,649.3004761,143.5335693,978.151001,,,,,240.8182983,1126.098145,,,1702.053101,735.5386353,,,,,1429.678955,211.8967285,591.1375732,1206.026733,1091.819824,856.5714722,,,1748.864136,540.0783081,1007.732971,1241.153687,1401.419434,1003.048096,1624.712646,669.6813354,,,1627.6875,1367.413818,,,,,1114.416016,1188.254883,57.09885406,1244.897949,1637.01062,469.1265869,,,520.7282715,1281.461548,593.4943848,1285.913452,,,,,,,415.7261047,1115.567261,,,,,,,436.9018555,386.42276,547.6112671,1206.200195,,,,,,,20.03203201,359.401947,801.5213623,1066.388184,41.55039597,892.8689575,1283.638184,570.197937,1857.656982,329.9121704,1478.532837,146.2048035,372.0031433,314.5098267,316.7348022,803.8178101,1280.376343,725.8735962,1637.651978,1321.096069,,,,,,,,,,,1284.687988,1284.214111,1480.809692,835.7941895,1759.046875,981.6303711,180.594635,1362.902344,55.59715652,332.3569946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,415.7667236,1106.845703,1307.53186,1066.575806,118.3476257,969.4378662,202.5839844,649.6743164,143.7888641,977.9627686,,,,,240.9328613,1126.148926,,,1701.869751,735.5083008,,,,,1429.527588,211.9128723,591.4509277,1205.925659,1091.779541,856.9017944,,,1749.260864,539.8728027,1007.405273,1241.04834,1395.451416,1000.152039,1625.583252,669.5779419,,,1627.636597,1367.823242,,,,,1114.221802,1188.03772,56.10741425,1244.883667,1637.548462,469.1648865,,,521.0162354,1281.625366,593.8162842,1285.678711,,,,,,,413.9487915,1113.279785,,,,,,,436.6604919,386.4108887,547.461792,1206.588745,,,,,,,20.64314651,359.6335144,800.5124512,1063.906128,41.75642014,893.0752563,1286.058105,571.1542969,1858.275757,329.9477539,1478.431152,146.1455536,373.6895752,313.2906494,316.9580078,803.9316406,1280.67334,725.8966675,1637.794556,1320.423096,,,,,,,,,,,1282.935669,1286.510864,1480.701538,835.463562,1758.806885,981.6931763,179.8235168,1362.175049,54.00912094,332.289917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,413.7673035,1110.169678,1307.128662,1066.379028,118.5259171,969.420166,202.8516998,648.9057617,143.1235199,978.3810425,,,,,240.922821,1125.912598,,,1702.098145,735.512085,,,,,1429.6521,211.9357605,591.8199463,1205.803345,1091.829468,856.7692261,,,1749.823364,539.2151489,1007.225891,1240.133911,1390.463135,999.4922485,1626.096436,669.6450195,,,1627.474854,1367.552734,,,,,1113.939331,1188.063843,56.20775223,1244.827271,1637.73877,469.4191589,,,521.0587158,1282.154785,593.645813,1285.571045,,,,,,,413.3128967,1113.343994,,,,,,,436.8662109,386.4672546,547.4139404,1206.648193,,,,,,,20.24019241,359.5819397,799.8622437,1063.475708,42.02419281,896.1015015,1285.799194,571.3464966,1864.240723,332.9243774,1484.420654,147.4724731,376.3025818,311.4777832,316.9152832,803.7206421,1280.562744,725.7607422,1637.476318,1320.380981,,,,,,,,,,,1282.105103,1287.767212,1480.665283,835.7789917,1757.659058,982.0166016,180.0446472,1362.054565,55.27057648,332.6497803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,409.4918823,1108.133179,1307.11792,1066.647095,118.2580643,969.4246826,202.739212,649.5444336,143.6169586,978.8598022,,,,,240.6951599,1126.14624,,,1702.275269,735.3841553,,,,,1429.681396,211.9302979,591.7004395,1205.641235,1091.708496,856.5412598,,,1749.350342,539.4880981,1006.96344,1240.270874,1392.268677,1000.623779,1625.380615,669.8904419,,,1627.342163,1366.624268,,,,,1114.193848,1188.405762,55.0792923,1244.307861,1637.675781,469.187561,,,520.9509277,1281.175659,594.8481445,1285.199585,,,,,,,408.6069946,1112.788696,,,,,,,436.7656555,385.8877258,547.4185791,1206.271362,,,,,,,19.25408173,359.6194763,799.4210815,1063.658691,43.20863342,898.7559814,1287.231201,570.3549194,1865.769165,330.887085,1485.940674,144.6575317,375.2741699,310.7498169,316.9858704,804.0557251,1281.027954,725.5610962,1637.708496,1320.383423,,,,,,,,,,,1283.518677,1286.54541,1480.588867,835.4380493,1758.645874,979.5678101,179.3027802,1361.895752,54.85330963,332.4684143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,408.1147461,1109.302368,1307.270386,1066.267578,118.542099,969.3450317,202.9031067,649.4694214,142.9589844,978.4637451,,,,,241.076828,1126.118896,,,1702.771362,735.2427368,,,,,1429.716187,211.8946228,591.8638916,1205.581909,1091.97876,856.8013916,,,1749.851807,538.9946899,1008.110291,1240.490234,1393.757324,998.6655884,1625.419312,669.9522705,,,1627.021484,1367.21582,,,,,1114.176514,1188.754639,54.79852676,1244.287598,1638.039185,469.1762085,,,521.3652954,1281.512207,594.3179932,1285.021973,,,,,,,407.8460388,1113.445068,,,,,,,436.9973145,385.9328003,547.5667114,1206.665161,,,,,,,19.48997116,359.9304199,798.3859863,1063.588379,44.29845428,899.7045898,1290.350586,573.2670288,1869.817383,329.855072,1486.767578,143.4370575,374.3015137,311.1645508,317.0213318,803.7272949,1281.402466,725.4083862,1637.634766,1320.247559,,,,,,,,,,,1284.421875,1286.201416,1480.868652,835.1838379,1758.733887,980.7628784,179.3853607,1361.992554,55.11539459,332.3941345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,406.752655,1108.490112,1305.691528,1065.905029,118.3294067,969.5528564,202.9605713,649.2153931,143.170929,978.685791,,,,,239.3108978,1125.78186,,,1702.721436,735.888916,,,,,1429.883667,211.9716339,589.6274414,1203.565186,1091.855957,856.630127,,,1749.543579,539.0061035,1009.02478,1241.110229,1393.985596,998.3630371,1625.655518,669.8582764,,,1627.667114,1367.140259,,,,,1114.155518,1188.980957,54.27029037,1244.361938,1638.001221,469.3899231,,,521.8659058,1282.09021,594.1518555,1285.08667,,,,,,,406.6394043,1113.609497,,,,,,,437.6593323,385.6985474,546.8987427,1207.083008,,,,,,,20.09349442,359.8944092,797.625061,1064.735962,45.00366974,901.2463989,1294.360107,574.0736084,1874.505371,331.1933899,1486.99939,143.2053223,370.6033936,313.4530945,316.7261963,803.9088745,1281.512817,725.8345337,1637.546631,1320.417603,,,,,,,,,,,1283.057495,1286.982666,1481.264038,834.9346924,1758.868896,982.1769409,179.2389832,1362.687744,53.04887772,330.0419006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,405.3925171,1105.758179,1305.377563,1066.077881,118.531517,969.8521118,202.9858704,649.8027954,142.3392639,976.3025513,,,,,239.0906067,1126.100342,,,1702.981445,735.3861694,,,,,1429.940674,211.9075928,589.2093506,1204.032349,1091.924316,856.543396,,,1749.523804,538.862854,1008.075256,1241.283813,1398.182495,997.9361572,1625.028076,670.3063965,,,1627.037231,1366.548096,,,,,1114.618896,1188.643799,53.86053848,1243.983032,1637.073853,469.191925,,,521.6278076,1281.983276,594.0717163,1285.233643,,,,,,,404.8830261,1112.231079,,,,,,,437.9413757,384.8179016,546.928772,1206.98584,,,,,,,18.45401001,359.7849426,798.8812866,1061.427979,45.45370102,901.8643799,1293.682495,572.7543945,1875.315918,329.2857361,1486.11438,138.7739105,370.0230103,312.8685913,317.2238159,803.3258057,1281.22583,725.1866455,1637.373657,1320.388428,,,,,,,,,,,1284.319458,1286.012573,1478.753174,835.7049561,1761.589966,980.7554321,178.3509369,1361.867554,48.94953537,328.3462524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,403.4492493,1106.572998,1304.949463,1065.494263,118.5638351,969.9309082,203.1822662,648.9232788,141.966095,977.1452637,,,,,239.0745392,1126.63562,,,1702.597168,735.6549683,,,,,1429.998169,211.9450073,589.265564,1204.407837,1091.924805,856.6056519,,,1749.789673,538.5395508,1008.640625,1241.283936,1401.401611,1000.44696,1625.940552,670.4013062,,,1627.407959,1367.684204,,,,,1114.749146,1188.591797,53.9161644,1244.347534,1636.896606,469.2456665,,,521.5533447,1282.126953,593.9370117,1285.619263,,,,,,,402.8432312,1112.772705,,,,,,,438.2746887,385.1383667,547.6499634,1207.33252,,,,,,,18.97744751,359.2723389,799.0578003,1061.608276,42.60587692,907.3446655,1292.888184,572.4753418,1876.27002,328.8776855,1486.852661,140.8831787,369.1008606,312.2605286,317.71875,803.5563965,1281.235962,725.2230835,1637.491089,1320.448242,,,,,,,,,,,1284.188477,1287.723633,1479.050659,835.8363647,1762.045898,980.3135376,177.7931671,1362.293213,49.55882645,329.0520325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,402.5597534,1104.2677,1305.542847,1066.797729,118.2989807,969.687561,202.9048462,648.9243164,142.4243011,977.8336182,,,,,239.232132,1126.845215,,,1702.819824,735.6462402,,,,,1430.141602,211.8233032,589.5236206,1205.011719,1091.921631,856.6434326,,,1749.28479,538.6661377,1008.764465,1241.432983,1405.855835,1001.282166,1626.425049,670.4047852,,,1627.662598,1367.078979,,,,,1114.432983,1188.82605,53.7153244,1244.07666,1636.721558,469.4214478,,,522.4049683,1282.274292,594.5377197,1285.516357,,,,,,,401.9962158,1106.728638,,,,,,,438.1604614,385.2287292,548.1092529,1207.092285,,,,,,,18.58625412,361.0781555,798.7567139,1058.810181,42.35509109,907.0708008,1293.4021,572.7153931,1879.331787,327.1971436,1491.522461,131.5726776,368.9156799,313.1315918,317.7043152,804.2954712,1281.491943,724.7980347,1637.671021,1320.272461,,,,,,,,,,,1283.28772,1288.945679,1479.670532,835.0881348,1763.007935,980.0890503,176.6895447,1361.350098,46.48357391,329.0922241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,401.5717773,1102.291748,1305.037231,1066.426636,118.3948975,970.0020142,203.2178955,648.4277344,142.0274811,978.9753418,,,,,238.9609985,1126.972046,,,1702.504028,735.5421753,,,,,1429.814331,211.8605499,587.7498779,1207.654419,1091.78418,856.5996094,,,1749.973999,537.8952637,1008.468994,1241.349121,1401.968262,1010.010193,1626.156372,670.8150024,,,1627.489014,1366.440186,,,,,1115.033691,1188.72229,54.19160843,1244.693604,1635.981323,469.1569214,,,521.6259155,1282.484375,593.0768433,1287.770142,,,,,,,401.2147217,1107.200562,,,,,,,438.3763123,385.2497864,546.9776611,1207.387817,,,,,,,18.01512146,359.2166138,799.6968994,1057.035278,41.22376251,908.1902466,1291.919922,572.6659546,1880.208618,325.0303955,1492.997925,132.2394104,368.2620544,312.4257507,317.3832397,804.1784058,1281.364746,723.8255615,1637.369873,1320.6073,,,,,,,,,,,1284.206299,1289.518555,1479.358276,836.7800903,1764.738892,980.0400391,175.1416321,1360.503418,49.16111755,330.671051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
